Date,Lineage,Site Location,Bag Number,Oyster Number,Pit Tag Start Num,Pit Tag End Num,Length,Width,Status,Notes,Picture taken by,Analyzed by,Date reported dead,Notes extended,
26-Aug-21,FI,RWU,3,51,9820910659,29078,58.4,43.13,Alive,,,,,,
25-Oct-21,FI,RWU ,3,30,9820910659,29078,64.61,46.18,Alive,,,,,,
24-May-22,FI,RWU,3,51,9820910659,29078,72.9,47.49,Alive,,,,,,
19-Oct-22,FI,RWU,3,9,9820910659,29078,82.58,52.24,alive,"DERIVED FROM FI-3_alive photo, no morts photo provided(Mary S recorded 40 alive, 13 dead, 2 missing)",,,,,
28-Jul-21,GH,RWU,3,3,9820910659,29077,30.29,26.49,Alive,,,,,,
26-Aug-21,GH,RWU,3,23,9820910659,29077,35.09,27.88,Alive,,,,,,
25-Oct-21,GH,RWU ,3,49,9820910659,29077,47.87,41.72,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,43,9820910659,29077,44.75,31.77,Alive,,,,,,
19-Oct-22,GH,RWU,3,49,9820910659,29077,61.43,44.01,dead,DERIVED FROM GH-3_morts photo,,,10/19/2022,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,FI,RWU,3,51,9820910659,29076,40.57,33.78,Alive,,,,,,
26-Aug-21,FI,RWU,3,33,9820910659,29076,48.27,36.87,Alive,,,,,,
25-Oct-21,FI,RWU ,3,10,9820910659,29076,53.97,39.51,Alive,,,,,,
24-May-22,FI,RWU,3,44,9820910659,29076,65.33,43.98,Alive,,,,,,
19-Oct-22,FI,RWU,3,33,9820910659,29076,78.56,51.87,alive,"DERIVED FROM FI-3_alive photo, no morts photo provided(Mary S recorded 40 alive, 13 dead, 2 missing)",,,,,
28-Jul-21,FI,RWU,3,43,9820910659,29075,44.44,38.87,Alive,,,,,,
26-Aug-21,FI,RWU,3,53,9820910659,29075,52.95,45.69,Alive,,,,,,
25-Oct-21,FI,RWU ,3,51,9820910659,29075,67.79,52.63,Alive,,,,,,
24-May-22,FI,RWU,3,16,9820910659,29075,58,48.76,Alive,,,,,,
19-Oct-22,FI,RWU,3,15,9820910659,29075,78.09,60.74,alive,"DERIVED FROM FI-3_alive photo, no morts photo provided(Mary S recorded 40 alive, 13 dead, 2 missing)",,,,,
28-Jul-21,GH,RWU,3,51,9820910659,29074,19.88,17.3,Alive,,,,,,
26-Aug-21,GH,RWU,3,4,9820910659,29074,24.95,22.03,Alive,,,,,,
25-Oct-21,GH,RWU ,3,53,9820910659,29074,58.74,41.54,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,42,9820910659,29074,37.03,26.56,Alive,,,,,,
19-Oct-22,GH,RWU,3,11,9820910659,29074,56.4,36.86,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,FI,RWU,3,41,9820910659,29073,47.63,37.01,Alive,,,,,,
26-Aug-21,FI,RWU,3,15,9820910659,29073,56.21,45,Alive,,,,,,
25-Oct-21,FI,RWU ,3,9,9820910659,29073,60.04,46.63,Alive,,,,,,
24-May-22,FI,RWU,3,30,9820910659,29073,68.63,48.49,Alive,,,,,,
19-Oct-22,FI,RWU,3,19,9820910659,29073,85.3,69.32,alive,"DERIVED FROM FI-3_alive photo, no morts photo provided(Mary S recorded 40 alive, 13 dead, 2 missing)",,,,,
28-Jul-21,GH,RWU,3,21,9820910659,29071,25.82,19.2,Alive,,,,,,
26-Aug-21,GH,RWU,3,3,9820910659,29071,36.01,26.67,Alive,,,,,,
25-Oct-21,GH,RWU ,3,5,9820910659,29071,57.29,38.97,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,18,9820910659,29071,54.96,42.18,Alive,,,,,,
19-Oct-22,GH,RWU,3,45,9820910659,29071,70.35,44.17,dead,DERIVED FROM GH-3_morts photo,,,10/19/2022,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,FI,RWU,3,42,9820910659,29070,32.77,29.45,Alive,,,,,,
26-Aug-21,FI,RWU,3,17,9820910659,29070,36.3,34.5,Alive,,,,,,
25-Oct-21,FI,RWU ,3,8,9820910659,29070,37.1,35.63,Alive,,,,,,
24-May-22,FI,RWU,3,53,9820910659,29070,47.48,36.58,Alive,,,,,,
19-Oct-22,FI,RWU,3,48,9820910659,29070,dead,dead,dead,,,,10/19/2022,,
28-Jul-21,GH,RWU,3,41,9820910659,29069,29.53,22.98,Alive,,,,,,
26-Aug-21,GH,RWU,3,1,9820910659,29069,37.67,26.82,Alive,,,,,,
25-Oct-21,GH,RWU ,3,1,9820910659,29069,53.25,45.27,Alive,,,,,,
24-May-22,GH,RWU,3,12,9820910659,29069,53.18,40.1,Alive,,,,,,
19-Oct-22,GH,RWU,3,40,9820910659,29069,63.36,43.28,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,17,9820910659,29068,31.91,24.67,Alive,,,,,,
26-Aug-21,GH,RWU,3,14,9820910659,29068,44.3,27.34,Alive,,,,,,
25-Oct-21,GH,RWU ,3,47,9820910659,29068,52.56,33.27,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,44,9820910659,29068,57.26,40.76,Alive,,,,,,
19-Oct-22,GH,RWU,3,37,9820910659,29068,76.44,46.73,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,31,9820910659,29067,20.73,17.64,Alive,,,,,,
26-Aug-21,GH,RWU,3,50,9820910659,29067,23.19,16.82,Alive,,,,,,
25-Oct-21,GH,RWU ,3,42,9820910659,29067,60.62,49.47,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,52,9820910659,29067,33.35,22.2,Alive,,,,,,
19-Oct-22,GH,RWU,3,20,9820910659,29067,52.38,33.29,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,FI,RWU,3,54,9820910659,29066,50.58,38.88,Alive,,,,,,
26-Aug-21,FI,RWU,3,31,9820910659,29066,57.84,37.5,Alive,,,,,,
25-Oct-21,FI,RWU ,3,7,9820910659,29066,58.91,53.83,Alive,,,,,,
24-May-22,FI,RWU,3,7,9820910659,29066,68.03,55.02,Alive,,,,,,
19-Oct-22,FI,RWU,3,1,9820910659,29066,102.71,83.14,alive,"DERIVED FROM FI-3_alive photo, no morts photo provided(Mary S recorded 40 alive, 13 dead, 2 missing)",,,,,
28-Jul-21,GH,RWU,3,54,9820910659,29065,28.16,24.06,Alive,,,,,,
26-Aug-21,GH,RWU,3,38,9820910659,29065,33.74,23.77,Alive,,,,,,
25-Oct-21,GH,RWU ,3,24,9820910659,29065,50.8,37.9,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,53,9820910659,29065,48.55,32.03,Alive,,,,,,
19-Oct-22,GH,RWU,3,3,9820910659,29065,59.54,44.01,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,FI,RWU,3,37,9820910659,29064,42.98,36.41,Alive,,,,,,
26-Aug-21,FI,RWU,3,32,9820910659,29064,43.91,37.52,Alive,,,,,,
25-Oct-21,FI,RWU ,3,3,9820910659,29064,55.44,48.96,Alive,,,,,,
24-May-22,FI,RWU,3,22,9820910659,29064,56.64,49.5,Alive,,,,,,
19-Oct-22,FI,RWU,3,8,9820910659,29064,78.58,58.56,alive,"DERIVED FROM FI-3_alive photo, no morts photo provided(Mary S recorded 40 alive, 13 dead, 2 missing)",,,,,
28-Jul-21,FI,RWU,3,48,9820910659,29063,41.51,34.98,Alive,,,,,,
26-Aug-21,FI,RWU,3,1,9820910659,29063,47.08,38.79,Alive,,,,,,
25-Oct-21,FI,RWU ,3,50,9820910659,29063,71.36,57.62,Alive,,,,,,
24-May-22,FI,RWU,3,6,9820910659,29063,61.01,52.71,Alive,,,,,,
19-Oct-22,FI,RWU,3,2,9820910659,29063,81.48,65.56,alive,"DERIVED FROM FI-3_alive photo, no morts photo provided(Mary S recorded 40 alive, 13 dead, 2 missing)",,,,,
28-Jul-21,FI,RWU,3,25,9820910659,29062,35.38,33.56,Alive,,,,,,
26-Aug-21,FI,RWU,3,2,9820910659,29062,40.24,36.51,Alive,,,,,,
25-Oct-21,FI,RWU ,3,43,9820910659,29062,61.52,45.82,Alive,,,,,,
24-May-22,FI,RWU,3,1,9820910659,29062,59.06,47.19,Alive,,,,,,
19-Oct-22,FI,RWU,3,37,9820910659,29062,"alive, no pic","alive, no pic","alive, no pic",,,,,,
28-Jul-21,FI,RWU,3,40,9820910659,29061,37.05,37.29,Alive,,,,,,
26-Aug-21,FI,RWU,3,50,9820910659,29061,56.14,45.63,Alive,,,,,,
25-Oct-21,FI,RWU ,3,19,9820910659,29061,60.99,44.38,Alive,,,,,,
24-May-22,FI,RWU,3,26,9820910659,29061,62.61,49.08,Alive,,,,,,
19-Oct-22,FI,RWU,3,52,9820910659,29061,dead,dead,dead,,,,10/19/2022,,
28-Jul-21,GH,RWU,3,34,9820910659,29060,37.6,33.8,Alive,,,,,,
26-Aug-21,GH,RWU,3,11,9820910659,29060,46.5,39.48,Alive,,,,,,
25-Oct-21,GH,RWU ,3,9,9820910659,29060,57.16,41.5,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,8,9820910659,29060,60.78,48.17,Alive,,,,,,
19-Oct-22,GH,RWU,3,25,9820910659,29060,83.22,59.76,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,26,9820910659,29059,24.56,18.97,Alive,,,,,,
26-Aug-21,GH,RWU,3,9,9820910659,29059,32.4,21.46,Alive,,,,,,
25-Oct-21,GH,RWU ,3,54,9820910659,29059,63.88,45.41,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,55,9820910659,29059,46.97,34.36,Alive,,,,,,
19-Oct-22,GH,RWU,3,53,9820910659,29059,56.75,31.72,dead,DERIVED FROM GH-3_morts photo,,,10/19/2022,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,43,9820910659,29058,23.83,21.82,Alive,,,,,,
26-Aug-21,GH,RWU,3,52,9820910659,29058,32.46,24.41,Alive,,,,,,
25-Oct-21,GH,RWU ,3,48,9820910659,29058,58.15,42.16,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,31,9820910659,29058,42.25,29.5,Alive,,,,,,
19-Oct-22,GH,RWU,3,21,9820910659,29058,55.02,43.13,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,40,9820910659,29057,24.32,18.92,Alive,,,,,,
26-Aug-21,GH,RWU,3,42,9820910659,29057,36.17,23.25,Alive,,,,,,
25-Oct-21,GH,RWU ,3,6,9820910659,29057,51.94,32.79,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,11,9820910659,29057,48.92,33.44,Alive,,,,,,
19-Oct-22,GH,RWU,3,54,9820910659,29057,62.36,39.53,dead,DERIVED FROM GH-3_morts photo,,,10/19/2022,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,10,9820910659,29056,31.59,25.08,Alive,,,,,,
26-Aug-21,GH,RWU,3,30,9820910659,29056,37.64,29.61,Alive,,,,,,
25-Oct-21,GH,RWU ,3,19,9820910659,29056,50.8,38.97,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,37,9820910659,29056,62.92,39.18,Alive,,,,,,
19-Oct-22,GH,RWU,3,30,9820910659,29056,79.63,51.29,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,FI,RWU,3,44,9820910659,29054,40.43,33.29,Alive,,,,,,
26-Aug-21,FI,RWU,3,26,9820910659,29054,51.09,40.7,Alive,,,,,,
25-Oct-21,FI,RWU ,3,32,9820910659,29054,56,51.35,Alive,,,,,,
24-May-22,FI,RWU,3,11,9820910659,29054,56.54,49.17,Alive,,,,,,
19-Oct-22,FI,RWU,3,53,9820910659,29054,dead,dead,dead,,,,10/19/2022,,
28-Jul-21,GH,RWU,3,16,9820910659,29053,21.17,20.04,Alive,,,,,,
26-Aug-21,GH,RWU,3,35,9820910659,29053,26.49,22.67,Alive,,,,,,
25-Oct-21,GH,RWU ,3,10,9820910659,29053,60.85,47.61,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,54,9820910659,29053,42.23,32.36,Alive,,,,,,
19-Oct-22,GH,RWU,3,9,9820910659,29053,65.52,51.33,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,23,9820910659,29052,27,17.74,Alive,,,,,,
26-Aug-21,GH,RWU,3,16,9820910659,29052,31.64,18.63,Alive,,,,,,
25-Oct-21,GH,RWU ,3,52,9820910659,29052,42.28,37.23,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,47,9820910659,29052,46.11,25.9,Alive,,,,,,
19-Oct-22,GH,RWU,3,14,9820910659,29052,63.76,39.82,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,FI,RWU,3,27,9820910659,29051,39.71,33.98,Alive,,,,,,
26-Aug-21,FI,RWU,3,8,9820910659,29051,48.79,37.08,Alive,,,,,,
25-Oct-21,FI,RWU ,3,20,9820910659,29051,58.74,40.71,Alive,,,,,,
24-May-22,FI,RWU,3,25,9820910659,29051,65.03,47.16,Alive,,,,,,
19-Oct-22,FI,RWU,3,18,9820910659,29051,83.05,47.15,alive,"DERIVED FROM FI-3_alive photo, no morts photo provided(Mary S recorded 40 alive, 13 dead, 2 missing)",,,,,
28-Jul-21,GH,RWU,3,52,9820910659,29050,33.73,26.51,Alive,,,,,,
26-Aug-21,GH,RWU,3,47,9820910659,29050,37.1,26.09,Alive,,,,,,
25-Oct-21,GH,RWU ,3,33,9820910659,29050,56.52,44.6,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,22,9820910659,29050,53.6,46.49,Alive,,,,,,
19-Oct-22,GH,RWU,3,24,9820910659,29050,66.44,51.4,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,15,9820910659,29049,40.02,29.58,Alive,,,,,,
26-Aug-21,GH,RWU,3,20,9820910659,29049,44.3,37.46,Alive,,,,,,
25-Oct-21,GH,RWU ,3,8,9820910659,29049,44.87,31.75,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,2,9820910659,29049,61.46,45.16,Alive,,,,,,
19-Oct-22,GH,RWU,3,26,9820910659,29049,62.83,43.57,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,FI,RWU,3,29,9820910659,29047,37.74,34.3,Alive,,,,,,
26-Aug-21,FI,RWU,3,38,9820910659,29047,40.2,37.06,Alive,,,,,,
25-Oct-21,FI,RWU ,3,52,9820910659,29047,60.34,43.07,Alive,,,,,,
24-May-22,FI,RWU,3,10,9820910659,29047,49.83,42.73,Alive,,,,,,
19-Oct-22,FI,RWU,3,36,9820910659,29047,59.03,42.78,alive,"DERIVED FROM FI-3_alive photo, no morts photo provided(Mary S recorded 40 alive, 13 dead, 2 missing)",,,,,
28-Jul-21,GH,RWU,3,6,9820910659,29046,28.62,17.69,Alive,,,,,,
26-Aug-21,GH,RWU,3,8,9820910659,29046,39.8,20.9,Alive,,,,,,
25-Oct-21,GH,RWU ,3,55,9820910659,29046,46.78,35.36,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,1,9820910659,29046,54.47,33.15,Alive,,,,,,
19-Oct-22,GH,RWU,3,31,9820910659,29046,75.17,47.18,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,13,9820910659,29045,24.82,22.2,Alive,,,,,,
26-Aug-21,GH,RWU,3,17,9820910659,29045,31.22,22.73,Alive,,,,,,
25-Oct-21,GH,RWU ,3,25,9820910659,29045,38.36,34.68,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,46,9820910659,29045,49.28,35.14,Alive,,,,,,
19-Oct-22,GH,RWU,3,18,9820910659,29045,56.59,39.66,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,FI,RWU,3,53,9820910659,29044,33.36,31.15,Alive,,,,,,
26-Aug-21,FI,RWU,3,22,9820910659,29044,36.3,30.48,Alive,,,,,,
25-Oct-21,FI,RWU ,3,48,9820910659,29044,62.53,48.73,Alive,,,,,,
24-May-22,FI,RWU,3,37,9820910659,29044,54.44,42.35,Alive,,,,,,
19-Oct-22,FI,RWU,3,11,9820910659,29044,71.22,56.68,alive,"DERIVED FROM FI-3_alive photo, no morts photo provided(Mary S recorded 40 alive, 13 dead, 2 missing)",,,,,
28-Jul-21,GH,RWU,3,9,9820910659,29043,28.99,22.9,Alive,,,,,,
26-Aug-21,GH,RWU,3,43,9820910659,29043,36.94,23.68,Alive,,,,,,
25-Oct-21,GH,RWU ,3,3,9820910659,29043,48.48,32.44,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,21,9820910659,29043,45.78,36.34,Alive,,,,,,
19-Oct-22,GH,RWU,3,16,9820910659,29043,56.29,40.6,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,32,9820910659,29042,29.09,23.96,Alive,,,,,,
26-Aug-21,GH,RWU,3,13,9820910659,29042,31.26,25.74,Alive,,,,,,
25-Oct-21,GH,RWU ,3,41,9820910659,29042,58.96,43.3,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,41,9820910659,29042,36.88,25.85,Alive,,,,,,
19-Oct-22,GH,RWU,3,23,9820910659,29042,49.9,36.86,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,19,9820910659,29041,29.93,20.89,Alive,,,,,,
26-Aug-21,GH,RWU,3,22,9820910659,29041,38.26,27.24,Alive,,,,,,
25-Oct-21,GH,RWU ,3,18,9820910659,29041,61.74,43.92,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,28,9820910659,29041,51.44,32.58,Alive,,,,,,
19-Oct-22,GH,RWU,3,6,9820910659,29041,66.94,41.39,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,38,9820910659,29040,36.79,28.93,Alive,,,,,,
26-Aug-21,GH,RWU,3,6,9820910659,29040,48.33,34.2,Alive,,,,,,
25-Oct-21,GH,RWU ,3,12,9820910659,29040,46.37,34.45,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,23,9820910659,29040,67.9,47.04,Alive,,,,,,
19-Oct-22,GH,RWU,3,28,9820910659,29040,78.08,50.34,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,27,9820910659,29039,30.06,23.48,Alive,,,,,,
26-Aug-21,GH,RWU,3,36,9820910659,29039,34.32,24.41,Alive,,,,,,
25-Oct-21,GH,RWU ,3,39,9820910659,29039,55.77,41.43,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,3,9820910659,29039,43.61,35.24,Alive,,,,,,
19-Oct-22,GH,RWU,3,46,9820910659,29039,62.8,51.02,dead,DERIVED FROM GH-3_morts photo,,,10/19/2022,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,12,9820910659,29037,26.9,21.08,Alive,,,,,,
26-Aug-21,GH,RWU,3,33,9820910659,29037,34.45,26.59,Alive,,,,,,
25-Oct-21,MV,RWU ,3,38,9820910659,29037,63.69,44.52,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,33,9820910659,29037,53.46,39.47,Alive,,,,,,
19-Oct-22,GH,RWU,3,36,9820910659,29037,71.46,52.91,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,49,9820910659,29036,25.92,24.28,Alive,,,,,,
26-Aug-21,GH,RWU,3,12,9820910659,29036,35.53,25.19,Alive,,,,,,
25-Oct-21,GH,RWU ,3,20,9820910659,29036,46.37,40.31,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,48,9820910659,29036,52.82,41.09,Alive,,,,,,
19-Oct-22,GH,RWU,3,39,9820910659,29036,57.13,43.65,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,1,9820910659,29035,25.97,20.86,Alive,,,,,,
26-Aug-21,GH,RWU,3,34,9820910659,29035,33.29,26.67,Alive,,,,,,
25-Oct-21,GH,RWU ,3,37,9820910659,29035,57.37,45.2,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,35,9820910659,29035,52.86,38.15,Alive,,,,,,
19-Oct-22,GH,RWU,3,33,9820910659,29035,74.53,45.06,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,14,9820910659,29034,32.91,24.61,Alive,,,,,,
26-Aug-21,GH,RWU,3,53,9820910659,29034,36.01,20.58,Alive,,,,,,
25-Oct-21,GH,RWU ,3,16,9820910659,29034,48.02,33.65,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,13,9820910659,29034,54.53,36.62,Alive,,,,,,
19-Oct-22,GH,RWU,3,10,9820910659,29034,74.03,46.96,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,FI,RWU,3,52,9820910659,29033,41.36,34.67,Alive,,,,,,
26-Aug-21,FI,RWU,3,13,9820910659,29033,41.37,37.21,Alive,,,,,,
25-Oct-21,FI,RWU ,3,12,9820910659,29033,59.2,47.59,Alive,,,,,,
24-May-22,FI,RWU,3,5,9820910659,29033,54.93,47.2,Alive,,,,,,
19-Oct-22,FI,RWU,3,3,9820910659,29033,78.06,71.75,alive,"DERIVED FROM FI-3_alive photo, no morts photo provided(Mary S recorded 40 alive, 13 dead, 2 missing)",,,,,
28-Jul-21,GH,RWU,3,37,9820910659,29032,34.35,27.88,Alive,,,,,,
26-Aug-21,GH,RWU,3,41,9820910659,29032,41.75,25.51,Alive,,,,,,
25-Oct-21,GH,RWU ,3,1,9820910659,29032,64.87,42.09,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,51,9820910659,29032,55.11,39.86,Alive,,,,,,
19-Oct-22,GH,RWU,3,34,9820910659,29032,62.5,40.68,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,25,9820910659,29031,25.07,20.55,Alive,,,,,,
26-Aug-21,GH,RWU,3,10,9820910659,29031,35.94,23.22,Alive,,,,,,
25-Oct-21,GH,RWU ,3,11,9820910659,29031,56.88,45.76,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,5,9820910659,29031,56.87,40.88,Alive,,,,,,
19-Oct-22,GH,RWU,3,29,9820910659,29031,78.13,50.97,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,FI,RWU,3,28,9820910659,29030,41.96,38.77,Alive,,,,,,
26-Aug-21,FI,RWU,3,11,9820910659,29030,50.94,43.1,Alive,,,,,,
25-Oct-21,FI,RWU ,3,21,9820910659,29030,59.45,45.56,Alive,,,,,,
24-May-22,FI,RWU,3,54,9820910659,29030,71.21,51.96,Alive,,,,,,
19-Oct-22,FI,RWU,3,23,9820910659,29030,85.81,67.04,alive,"DERIVED FROM FI-3_alive photo, no morts photo provided(Mary S recorded 40 alive, 13 dead, 2 missing)",,,,,
28-Jul-21,GH,RWU,3,35,9820910659,29029,25.34,24.41,Alive,,,,,,
26-Aug-21,GH,RWU,3,32,9820910659,29029,31.3,23.54,Alive,,,,,,
25-Oct-21,GH,RWU ,3,45,9820910659,29029,54.69,34.01,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,15,9820910659,29029,46.05,37.82,Alive,,,,,,
19-Oct-22,GH,RWU,3,2,9820910659,29029,63.82,47.11,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,20,9820910659,29028,31.45,23.94,Alive,,,,,,
26-Aug-21,GH,RWU,3,51,9820910659,29028,35.4,24.93,Alive,,,,,,
25-Oct-21,GH,RWU ,3,44,9820910659,29028,56.3,49.5,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,16,9820910659,29028,53.37,39.8,Alive,,,,,,
19-Oct-22,GH,RWU,3,15,9820910659,29028,70.67,51.82,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,8,9820910659,29027,41.71,28.91,Alive,,,,,,
26-Aug-21,GH,RWU,3,45,9820910659,29027,50.04,28.21,Alive,,,,,,
25-Oct-21,GH,RWU ,3,30,9820910659,29027,53.23,46.34,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,50,9820910659,29027,62.81,38.97,Alive,,,,,,
19-Oct-22,GH,RWU,3,52,9820910659,29027,72.71,40.94,dead,DERIVED FROM GH-3_morts photo,,,10/19/2022,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,GH,RWU,3,33,9820910659,29026,23.43,16.19,Alive,,,,,,
26-Aug-21,GH,RWU,3,18,9820910659,29026,32.71,18.59,Alive,,,,,,
25-Oct-21,GH,RWU ,3,27,9820910659,29026,55.7,42.95,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,30,9820910659,29026,50.47,37.32,Alive,,,,,,
19-Oct-22,GH,RWU,3,17,9820910659,29026,66.41,47.33,alive,DERIVED FROM GH-3_alive photo,,,,      ****MARY S HAS THIS MARKED AS GH-2,
28-Jul-21,FI,RWU,3,31,9820910659,29025,47.8,40.72,Alive,,,,,,
26-Aug-21,FI,RWU,3,41,9820910659,29025,57.62,51.88,Alive,,,,,,
25-Oct-21,FI,RWU ,3,39,9820910659,29025,69.94,60.27,Alive,,,,,,
24-May-22,FI,RWU,3,28,9820910659,29025,68.39,54.24,Alive,,,,,,
19-Oct-22,FI,RWU,3,12,9820910659,29025,103.34,80,alive,"DERIVED FROM FI-3_alive photo, no morts photo provided(Mary S recorded 40 alive, 13 dead, 2 missing)",,,,,
28-Jul-21,GH,RWU,3,30,9820910659,29024,29.23,21.24,Alive,,,,,,
26-Aug-21,GH,RWU,3,54,9820910659,29024,41.36,24.99,Alive,,,,,,
25-Oct-21,GH,RWU ,3,31,9820910659,29024,41.47,30.32,Alive,"Origionally labeled MV, changed to GH ",,,,,
24-May-22,GH,RWU,3,14,9820910659,29024,57.83,42.74,Alive,,,,,,
